source,target,ibd_sum,link_col
561,397,8.4,#ffffff
561,482,59.49,#ffffff
561,519,12.92,#ffffff
173,151,32.22,#ffffff
173,291,25.5,#ffffff
173,297,11.21,#ffffff
173,298,17.48,#ffffff
173,328,13.01,#ffffff
173,344,9.56,#ffffff
173,386,9.66,#ffffff
173,398,17.16,#ffffff
173,466,9.31,#ffffff
173,467,15.26,#ffffff
173,471,10.23,#ffffff
173,507,13.57,#ffffff
173,531,41.64,#ffffff
173,544,15.25,#ffffff
173,554,42.9,#ffffff
50,109,11.4,#ffffff
50,112,8.22,#ffffff
109,82,9.31,#ffffff
109,106,38.26,#ffffff
109,107,30.99,#ffffff
109,110,42.82,#ffffff
109,112,45.08,#ffffff
109,117,27.1,#ffffff
109,118,13.22,#ffffff
109,121,40.34,#ffffff
109,122,57.86,#ffffff
109,124,61.38,#ffffff
109,127,9.35,#ffffff
109,132,18.55,#ffffff
109,172,18.9,#ffffff
109,399,9.33,#ffffff
109,405,8.61,#ffffff
109,460,8.99,#ffffff
109,469,10.27,#ffffff
109,477,15.27,#ffffff
109,485,19.19,#ffffff
109,507,19.1,#ffffff
109,512,41.68,#ffffff
109,522,8.14,#ffffff
109,532,8.09,#ffffff
109,544,12.51,#ffffff
109,565,13.55,#ffffff
112,106,63.28,#ffffff
112,107,8.58,#ffffff
112,117,37.01,#ffffff
112,121,33.61,#ffffff
112,122,14.93,#ffffff
112,124,56.88,#ffffff
112,126,21.67,#ffffff
112,127,25.54,#ffffff
112,129,24.59,#ffffff
112,136,10.92,#ffffff
112,145,12.24,#ffffff
112,146,22.75,#ffffff
112,172,12.56,#ffffff
112,276,29.35,#ffffff
112,298,8.45,#ffffff
112,398,24.02,#ffffff
112,405,16.47,#ffffff
112,473,10.93,#ffffff
112,485,18.58,#ffffff
112,494,15.5,#ffffff
112,507,28.15,#ffffff
112,522,11.64,#ffffff
112,527,57.98,#ffffff
112,565,22.04,#ffffff
73,368,15.38,#ffffff
73,559,8.06,#ffffff
514,106,16.18,#ffffff
514,117,32.72,#ffffff
514,118,8.01,#ffffff
514,122,17.86,#ffffff
514,124,21.48,#ffffff
514,129,47.98,#ffffff
514,130,27.19,#ffffff
514,133,19.48,#ffffff
514,145,67.97,#ffffff
514,146,87.8,#ffffff
514,151,17.77,#ffffff
514,165,8.24,#ffffff
514,167,10.08,#ffffff
514,172,62.85,#ffffff
514,256,44.25,#ffffff
514,268,18.92,#ffffff
514,276,87.91,#ffffff
514,284,25.95,#ffffff
514,326,17.5,#ffffff
514,327,17.55,#ffffff
514,355,13.23,#ffffff
514,359,9.11,#ffffff
514,372,8.81,#ffffff
514,398,68.91,#ffffff
514,405,81.77,#ffffff
514,412,8.22,#ffffff
514,478,46.05,#ffffff
514,485,45.5,#ffffff
514,487,11.69,#ffffff
514,494,213.33,#ffffff
514,506,10.63,#ffffff
514,507,76.37,#ffffff
514,512,99.34,#ffffff
514,522,132.9,#ffffff
514,527,71.62,#ffffff
514,544,41.82,#ffffff
514,565,91.3,#ffffff
514,559,11.03,#ffffff
535,291,8.25,#ffffff
535,400,10.15,#ffffff
535,412,8.7,#ffffff
535,478,8.3,#ffffff
535,515,15.23,#ffffff
297,151,18.9,#ffffff
297,172,11.15,#ffffff
297,174,8.29,#ffffff
297,179,27.35,#ffffff
297,187,8.36,#ffffff
297,287,8.62,#ffffff
297,291,8.84,#ffffff
297,298,16.49,#ffffff
297,327,8.46,#ffffff
297,328,51.19,#ffffff
297,386,12.13,#ffffff
297,404,17.98,#ffffff
297,412,9.85,#ffffff
297,449,28.48,#ffffff
297,515,9.81,#ffffff
297,545,17.86,#ffffff
297,566,9.85,#ffffff
61,117,8.85,#ffffff
61,327,12.24,#ffffff
61,361,8.47,#ffffff
61,405,15.73,#ffffff
61,469,12.24,#ffffff
471,151,17.31,#ffffff
471,187,16.52,#ffffff
471,188,15.49,#ffffff
471,192,17.2,#ffffff
471,277,8.01,#ffffff
471,282,14.75,#ffffff
471,298,42.33,#ffffff
471,328,10.37,#ffffff
471,343,12.88,#ffffff
471,348,36.48,#ffffff
471,399,12.36,#ffffff
471,404,27.05,#ffffff
471,416,21.6,#ffffff
471,444,12.3,#ffffff
471,449,35.28,#ffffff
471,464,31.18,#ffffff
471,467,11.11,#ffffff
471,473,18.86,#ffffff
471,494,10.02,#ffffff
471,520,41.06,#ffffff
471,531,25.15,#ffffff
471,538,27.82,#ffffff
471,540,10.58,#ffffff
471,545,9.94,#ffffff
471,546,10.48,#ffffff
471,554,21.85,#ffffff
471,558,15.88,#ffffff
471,559,14.64,#ffffff
471,566,47.31,#ffffff
515,139,9.72,#ffffff
515,174,17.77,#ffffff
515,179,26.58,#ffffff
515,183,21.82,#ffffff
515,187,8.41,#ffffff
515,192,14.97,#ffffff
515,194,8.13,#ffffff
515,201,9.97,#ffffff
515,254,28.29,#ffffff
515,261,14.7,#ffffff
515,277,25.34,#ffffff
515,281,25.79,#ffffff
515,282,9.74,#ffffff
515,288,8.24,#ffffff
515,290,9.29,#ffffff
515,296,9.73,#ffffff
515,298,40.09,#ffffff
515,303,29.03,#ffffff
515,322,10.64,#ffffff
515,326,17.65,#ffffff
515,328,8.31,#ffffff
515,332,9.97,#ffffff
515,337,9.97,#ffffff
515,346,46.7,#ffffff
515,352,14.09,#ffffff
515,355,10.68,#ffffff
515,356,8.58,#ffffff
515,400,25.97,#ffffff
515,404,25.08,#ffffff
515,407,24.47,#ffffff
515,411,17.81,#ffffff
515,449,17.2,#ffffff
515,466,22.83,#ffffff
515,495,25.03,#ffffff
515,501,18.71,#ffffff
515,509,41.81,#ffffff
515,521,24.32,#ffffff
515,522,15.74,#ffffff
515,537,23.19,#ffffff
515,540,32.48,#ffffff
515,544,8.17,#ffffff
515,547,17.23,#ffffff
515,554,20.33,#ffffff
515,555,30.23,#ffffff
554,179,21.97,#ffffff
554,190,9.14,#ffffff
554,282,19.38,#ffffff
554,291,13.94,#ffffff
554,331,10.13,#ffffff
554,348,12.73,#ffffff
554,398,9.11,#ffffff
554,399,8.63,#ffffff
554,415,28.45,#ffffff
554,416,47.48,#ffffff
554,449,15.85,#ffffff
554,460,18.55,#ffffff
554,467,15.0,#ffffff
554,473,8.04,#ffffff
554,486,8.85,#ffffff
554,531,28.73,#ffffff
554,533,12.54,#ffffff
554,545,35.57,#ffffff
554,557,18.04,#ffffff
82,60,8.84,#ffffff
82,71,25.21,#ffffff
82,129,22.84,#ffffff
82,501,8.73,#ffffff
110,107,48.7,#ffffff
110,117,88.92,#ffffff
110,121,19.05,#ffffff
110,124,50.35,#ffffff
110,145,9.48,#ffffff
110,146,14.92,#ffffff
110,563,8.08,#ffffff
110,405,10.39,#ffffff
110,494,12.54,#ffffff
124,92,10.13,#ffffff
124,106,52.09,#ffffff
124,117,113.61,#ffffff
124,118,75.94,#ffffff
124,121,36.08,#ffffff
124,122,22.34,#ffffff
124,127,30.59,#ffffff
124,129,8.5,#ffffff
124,132,31.6,#ffffff
124,136,9.39,#ffffff
124,146,72.17,#ffffff
124,167,8.83,#ffffff
124,172,16.54,#ffffff
124,256,26.03,#ffffff
124,276,34.65,#ffffff
124,284,21.26,#ffffff
124,398,16.77,#ffffff
124,405,27.05,#ffffff
124,460,8.17,#ffffff
124,478,9.22,#ffffff
124,494,19.83,#ffffff
124,507,15.72,#ffffff
124,512,14.67,#ffffff
124,522,46.8,#ffffff
124,527,15.7,#ffffff
124,565,47.5,#ffffff
135,106,17.23,#ffffff
135,107,8.33,#ffffff
135,117,15.47,#ffffff
135,126,36.11,#ffffff
135,127,95.74,#ffffff
135,128,80.99,#ffffff
135,129,23.08,#ffffff
135,130,29.22,#ffffff
135,131,85.56,#ffffff
135,132,58.85,#ffffff
135,133,39.77,#ffffff
135,136,81.48,#ffffff
135,146,18.04,#ffffff
135,276,18.01,#ffffff
135,327,19.92,#ffffff
135,570,8.54,#ffffff
135,398,9.55,#ffffff
135,399,29.92,#ffffff
135,477,25.92,#ffffff
135,478,20.24,#ffffff
135,571,9.2,#ffffff
135,496,9.69,#ffffff
135,507,16.04,#ffffff
135,544,17.02,#ffffff
145,92,8.05,#ffffff
145,106,51.16,#ffffff
145,118,17.83,#ffffff
145,126,38.29,#ffffff
145,127,47.67,#ffffff
145,129,15.46,#ffffff
145,132,27.33,#ffffff
145,136,32.61,#ffffff
145,146,50.83,#ffffff
145,172,73.77,#ffffff
145,256,73.58,#ffffff
145,268,16.36,#ffffff
145,271,13.39,#ffffff
145,276,36.48,#ffffff
145,288,17.43,#ffffff
145,291,8.1,#ffffff
145,296,9.96,#ffffff
145,328,12.68,#ffffff
145,343,19.95,#ffffff
145,344,11.13,#ffffff
145,398,41.92,#ffffff
145,399,9.13,#ffffff
145,405,74.48,#ffffff
145,477,10.07,#ffffff
145,478,21.21,#ffffff
145,485,78.52,#ffffff
145,494,82.33,#ffffff
145,507,127.88,#ffffff
145,520,27.5,#ffffff
145,522,83.08,#ffffff
145,527,65.65,#ffffff
145,538,9.13,#ffffff
145,544,15.59,#ffffff
145,565,56.26,#ffffff
368,150,8.83,#ffffff
368,172,12.67,#ffffff
368,282,8.8,#ffffff
368,284,10.96,#ffffff
368,287,13.32,#ffffff
368,291,8.88,#ffffff
368,346,8.37,#ffffff
368,355,8.93,#ffffff
368,386,8.18,#ffffff
368,596,10.04,#ffffff
368,473,9.74,#ffffff
368,487,49.91,#ffffff
368,520,10.73,#ffffff
368,557,9.13,#ffffff
368,559,13.01,#ffffff
377,298,11.76,#ffffff
377,370,11.38,#ffffff
377,381,32.32,#ffffff
377,597,19.17,#ffffff
377,400,8.68,#ffffff
377,462,9.22,#ffffff
377,478,8.58,#ffffff
92,65,12.65,#ffffff
92,412,11.06,#ffffff
350,151,8.23,#ffffff
350,199,11.2,#ffffff
350,258,10.05,#ffffff
350,277,10.02,#ffffff
350,296,22.72,#ffffff
350,346,16.79,#ffffff
350,365,27.1,#ffffff
350,383,24.85,#ffffff
350,486,10.41,#ffffff
350,533,22.26,#ffffff
107,66,8.97,#ffffff
107,106,112.14,#ffffff
107,117,26.26,#ffffff
107,118,40.06,#ffffff
107,121,73.76,#ffffff
107,122,43.25,#ffffff
107,128,14.45,#ffffff
107,146,11.2,#ffffff
107,161,21.13,#ffffff
107,567,9.07,#ffffff
107,398,18.4,#ffffff
107,399,11.18,#ffffff
107,477,9.74,#ffffff
107,522,19.48,#ffffff
287,188,8.31,#ffffff
287,412,23.08,#ffffff
287,469,13.31,#ffffff
287,520,15.43,#ffffff
287,521,9.92,#ffffff
287,531,9.93,#ffffff
287,566,9.27,#ffffff
66,106,17.26,#ffffff
66,150,9.31,#ffffff
81,417,10.15,#ffffff
81,507,9.11,#ffffff
309,312,10.38,#ffffff
309,562,14.76,#ffffff
309,473,8.96,#ffffff
309,558,8.61,#ffffff
426,166,8.55,#ffffff
426,417,13.99,#ffffff
426,436,8.79,#ffffff
426,437,13.96,#ffffff
426,606,18.74,#ffffff
426,473,8.63,#ffffff
426,545,10.57,#ffffff
426,427,20.7,#ffffff
426,430,17.12,#ffffff
469,150,11.35,#ffffff
469,326,24.16,#ffffff
469,327,15.43,#ffffff
469,344,18.59,#ffffff
469,437,8.16,#ffffff
469,532,9.28,#ffffff
473,151,8.68,#ffffff
473,183,11.78,#ffffff
473,258,9.61,#ffffff
473,282,15.34,#ffffff
473,298,8.1,#ffffff
473,348,24.21,#ffffff
473,366,8.54,#ffffff
473,386,11.94,#ffffff
473,416,40.05,#ffffff
473,449,16.64,#ffffff
473,477,8.51,#ffffff
473,495,14.91,#ffffff
473,545,24.32,#ffffff
473,558,15.83,#ffffff
473,566,15.11,#ffffff
512,106,17.61,#ffffff
512,117,46.57,#ffffff
512,121,19.09,#ffffff
512,122,38.19,#ffffff
512,126,31.91,#ffffff
512,127,34.51,#ffffff
512,128,51.98,#ffffff
512,129,43.33,#ffffff
512,131,10.48,#ffffff
512,132,27.45,#ffffff
512,133,15.98,#ffffff
512,146,61.63,#ffffff
512,160,9.25,#ffffff
512,171,8.26,#ffffff
512,172,82.55,#ffffff
512,190,8.27,#ffffff
512,268,26.51,#ffffff
512,276,89.52,#ffffff
512,284,87.98,#ffffff
512,327,13.79,#ffffff
512,398,51.42,#ffffff
512,405,65.13,#ffffff
512,410,23.67,#ffffff
512,460,17.35,#ffffff
512,470,11.24,#ffffff
512,477,58.71,#ffffff
512,478,27.15,#ffffff
512,485,72.32,#ffffff
512,494,65.81,#ffffff
512,507,49.52,#ffffff
512,522,92.16,#ffffff
512,527,106.45,#ffffff
512,537,8.1,#ffffff
512,544,45.94,#ffffff
512,565,62.85,#ffffff
558,187,17.69,#ffffff
558,188,18.74,#ffffff
558,202,10.87,#ffffff
558,291,16.33,#ffffff
558,327,8.15,#ffffff
558,386,23.18,#ffffff
558,404,8.05,#ffffff
558,444,14.53,#ffffff
558,447,11.53,#ffffff
558,449,9.18,#ffffff
558,460,13.57,#ffffff
558,466,8.1,#ffffff
558,467,11.76,#ffffff
558,470,10.75,#ffffff
558,495,20.84,#ffffff
558,507,8.3,#ffffff
558,520,8.14,#ffffff
558,538,14.59,#ffffff
558,546,24.56,#ffffff
558,547,17.36,#ffffff
558,559,8.26,#ffffff
558,566,8.91,#ffffff
60,117,8.95,#ffffff
60,276,9.57,#ffffff
60,365,9.48,#ffffff
60,532,9.54,#ffffff
117,106,107.11,#ffffff
117,121,27.87,#ffffff
117,122,21.62,#ffffff
117,126,17.29,#ffffff
117,128,24.09,#ffffff
117,131,20.11,#ffffff
117,136,18.12,#ffffff
117,146,16.46,#ffffff
117,167,8.83,#ffffff
117,172,29.03,#ffffff
117,256,21.34,#ffffff
117,268,18.04,#ffffff
117,276,16.54,#ffffff
117,284,17.44,#ffffff
117,327,17.41,#ffffff
117,405,37.67,#ffffff
117,470,8.16,#ffffff
117,477,27.04,#ffffff
117,485,15.87,#ffffff
117,494,35.54,#ffffff
117,565,17.22,#ffffff
276,106,29.84,#ffffff
276,118,16.21,#ffffff
276,122,22.89,#ffffff
276,126,31.34,#ffffff
276,128,31.17,#ffffff
276,129,14.88,#ffffff
276,130,24.12,#ffffff
276,132,46.15,#ffffff
276,146,52.78,#ffffff
276,172,166.93,#ffffff
276,190,9.49,#ffffff
276,256,21.53,#ffffff
276,268,15.36,#ffffff
276,284,36.14,#ffffff
276,326,19.7,#ffffff
276,327,40.92,#ffffff
276,328,9.23,#ffffff
276,398,105.08,#ffffff
276,399,48.72,#ffffff
276,405,79.06,#ffffff
276,477,95.05,#ffffff
276,478,66.79,#ffffff
276,485,81.47,#ffffff
276,487,8.63,#ffffff
276,494,72.31,#ffffff
276,507,55.45,#ffffff
276,522,67.8,#ffffff
276,527,62.88,#ffffff
276,544,47.36,#ffffff
276,565,44.51,#ffffff
365,174,44.55,#ffffff
365,186,17.51,#ffffff
365,199,8.02,#ffffff
365,200,19.64,#ffffff
365,201,12.48,#ffffff
365,254,23.87,#ffffff
365,258,88.16,#ffffff
365,261,15.34,#ffffff
365,277,18.54,#ffffff
365,281,16.16,#ffffff
365,293,11.84,#ffffff
365,296,37.26,#ffffff
365,322,15.96,#ffffff
365,352,24.45,#ffffff
365,355,65.51,#ffffff
365,366,25.64,#ffffff
365,383,39.33,#ffffff
365,407,17.83,#ffffff
365,408,65.49,#ffffff
365,476,20.07,#ffffff
365,479,32.37,#ffffff
365,501,16.19,#ffffff
365,509,29.88,#ffffff
365,518,51.63,#ffffff
365,532,39.99,#ffffff
365,540,17.38,#ffffff
365,568,8.29,#ffffff
532,174,16.89,#ffffff
532,186,22.9,#ffffff
532,192,17.67,#ffffff
532,201,17.82,#ffffff
532,254,9.12,#ffffff
532,258,46.22,#ffffff
532,303,41.51,#ffffff
532,346,36.54,#ffffff
532,355,11.26,#ffffff
532,400,13.12,#ffffff
532,404,16.52,#ffffff
532,405,9.49,#ffffff
532,408,40.98,#ffffff
532,460,8.79,#ffffff
532,468,17.95,#ffffff
532,476,17.99,#ffffff
532,479,51.48,#ffffff
532,518,50.92,#ffffff
532,537,18.16,#ffffff
532,540,17.05,#ffffff
532,543,17.4,#ffffff
532,574,27.63,#ffffff
327,126,17.05,#ffffff
327,133,21.13,#ffffff
327,146,76.56,#ffffff
327,155,8.17,#ffffff
327,156,15.35,#ffffff
327,171,10.66,#ffffff
327,172,62.68,#ffffff
327,174,8.14,#ffffff
327,256,25.71,#ffffff
327,277,10.41,#ffffff
327,284,47.89,#ffffff
327,328,8.46,#ffffff
327,343,8.24,#ffffff
327,398,46.31,#ffffff
327,399,22.92,#ffffff
327,405,29.0,#ffffff
327,449,8.46,#ffffff
327,478,14.18,#ffffff
327,485,43.52,#ffffff
327,494,18.13,#ffffff
327,507,24.61,#ffffff
327,522,23.07,#ffffff
327,527,39.06,#ffffff
327,544,51.49,#ffffff
327,547,17.02,#ffffff
327,565,10.84,#ffffff
361,359,10.33,#ffffff
405,106,44.78,#ffffff
405,121,16.96,#ffffff
405,122,24.71,#ffffff
405,126,8.25,#ffffff
405,128,15.06,#ffffff
405,130,17.17,#ffffff
405,132,21.5,#ffffff
405,133,25.16,#ffffff
405,136,30.68,#ffffff
405,146,52.89,#ffffff
405,167,10.95,#ffffff
405,172,98.15,#ffffff
405,187,16.95,#ffffff
405,256,44.0,#ffffff
405,284,47.08,#ffffff
405,398,56.34,#ffffff
405,399,22.52,#ffffff
405,477,25.32,#ffffff
405,478,38.89,#ffffff
405,485,64.54,#ffffff
405,494,67.33,#ffffff
405,507,94.88,#ffffff
405,522,82.88,#ffffff
405,527,64.37,#ffffff
405,544,22.96,#ffffff
405,545,10.41,#ffffff
405,565,89.24,#ffffff
429,432,29.39,#ffffff
429,435,8.66,#ffffff
429,437,20.92,#ffffff
429,596,73.62,#ffffff
432,146,8.01,#ffffff
432,398,25.19,#ffffff
432,435,8.36,#ffffff
432,437,21.73,#ffffff
432,606,13.5,#ffffff
432,433,39.41,#ffffff
150,172,9.72,#ffffff
150,187,16.0,#ffffff
150,207,24.06,#ffffff
150,326,22.51,#ffffff
150,494,8.51,#ffffff
150,533,8.69,#ffffff
150,538,8.61,#ffffff
150,559,10.12,#ffffff
291,183,9.27,#ffffff
291,202,9.06,#ffffff
291,256,8.47,#ffffff
291,282,8.31,#ffffff
291,288,30.2,#ffffff
291,289,14.78,#ffffff
291,293,11.56,#ffffff
291,328,24.15,#ffffff
291,331,11.31,#ffffff
291,352,8.39,#ffffff
291,386,16.26,#ffffff
291,416,33.08,#ffffff
291,449,8.31,#ffffff
291,460,15.97,#ffffff
291,495,8.37,#ffffff
291,531,44.64,#ffffff
291,538,32.67,#ffffff
507,106,8.24,#ffffff
507,118,8.7,#ffffff
507,126,28.08,#ffffff
507,127,17.47,#ffffff
507,130,16.85,#ffffff
507,131,21.66,#ffffff
507,132,70.15,#ffffff
507,146,42.52,#ffffff
507,172,71.71,#ffffff
507,186,20.86,#ffffff
507,190,14.34,#ffffff
507,256,35.63,#ffffff
507,268,29.61,#ffffff
507,346,8.08,#ffffff
507,356,9.73,#ffffff
507,398,121.43,#ffffff
507,399,23.23,#ffffff
507,412,8.22,#ffffff
507,477,79.89,#ffffff
507,478,38.06,#ffffff
507,485,73.54,#ffffff
507,494,59.23,#ffffff
507,522,128.37,#ffffff
507,527,73.48,#ffffff
507,565,152.57,#ffffff
106,118,23.33,#ffffff
106,121,9.4,#ffffff
106,122,9.69,#ffffff
106,128,8.33,#ffffff
106,129,10.52,#ffffff
106,131,14.82,#ffffff
106,136,23.21,#ffffff
106,146,29.02,#ffffff
106,256,30.39,#ffffff
106,268,18.93,#ffffff
106,343,9.74,#ffffff
106,398,9.19,#ffffff
106,399,14.56,#ffffff
106,439,10.99,#ffffff
106,460,8.41,#ffffff
106,467,8.14,#ffffff
106,477,44.67,#ffffff
106,485,34.46,#ffffff
106,494,10.2,#ffffff
106,522,9.35,#ffffff
106,527,20.71,#ffffff
106,544,9.04,#ffffff
106,565,26.86,#ffffff
121,122,43.09,#ffffff
121,146,35.79,#ffffff
121,172,10.43,#ffffff
121,256,18.52,#ffffff
121,284,16.83,#ffffff
121,485,8.91,#ffffff
121,522,26.78,#ffffff
121,544,21.64,#ffffff
128,126,132.54,#ffffff
128,127,79.69,#ffffff
128,129,125.66,#ffffff
128,130,85.32,#ffffff
128,131,61.05,#ffffff
128,132,66.87,#ffffff
128,133,38.35,#ffffff
128,134,41.2,#ffffff
128,136,166.38,#ffffff
128,146,8.39,#ffffff
128,172,31.7,#ffffff
128,298,8.3,#ffffff
128,328,10.46,#ffffff
128,399,15.54,#ffffff
128,401,8.11,#ffffff
128,477,19.07,#ffffff
128,494,9.7,#ffffff
128,520,8.84,#ffffff
128,522,25.77,#ffffff
128,565,47.08,#ffffff
131,126,35.24,#ffffff
131,127,22.21,#ffffff
131,129,39.58,#ffffff
131,130,58.32,#ffffff
131,132,27.2,#ffffff
131,133,52.86,#ffffff
131,136,47.78,#ffffff
131,156,8.68,#ffffff
131,169,9.27,#ffffff
131,256,8.44,#ffffff
131,360,14.71,#ffffff
131,398,21.33,#ffffff
131,399,8.71,#ffffff
131,485,10.7,#ffffff
131,538,8.07,#ffffff
146,122,22.8,#ffffff
146,126,17.31,#ffffff
146,127,24.58,#ffffff
146,132,8.72,#ffffff
146,161,8.05,#ffffff
146,172,72.86,#ffffff
146,256,44.1,#ffffff
146,261,8.87,#ffffff
146,268,14.09,#ffffff
146,282,9.92,#ffffff
146,284,29.66,#ffffff
146,328,18.8,#ffffff
146,399,55.63,#ffffff
146,477,37.3,#ffffff
146,485,30.9,#ffffff
146,494,21.48,#ffffff
146,522,45.15,#ffffff
146,527,112.34,#ffffff
146,565,111.08,#ffffff
146,401,10.24,#ffffff
399,122,16.74,#ffffff
399,130,8.18,#ffffff
399,156,9.17,#ffffff
399,172,27.88,#ffffff
399,256,35.55,#ffffff
399,284,54.11,#ffffff
399,298,10.99,#ffffff
399,343,8.28,#ffffff
399,398,17.96,#ffffff
399,411,8.09,#ffffff
399,477,28.09,#ffffff
399,478,15.82,#ffffff
399,485,20.9,#ffffff
399,494,8.59,#ffffff
399,522,80.14,#ffffff
399,527,17.47,#ffffff
399,544,22.06,#ffffff
399,565,48.6,#ffffff
547,179,8.29,#ffffff
547,188,15.62,#ffffff
547,282,16.63,#ffffff
547,298,24.62,#ffffff
547,348,19.23,#ffffff
547,366,9.07,#ffffff
547,386,17.7,#ffffff
547,416,18.64,#ffffff
547,445,8.79,#ffffff
547,522,12.18,#ffffff
547,545,15.41,#ffffff
547,546,29.73,#ffffff
547,566,16.01,#ffffff
364,363,12.53,#ffffff
520,174,11.26,#ffffff
520,187,11.15,#ffffff
520,256,8.58,#ffffff
520,268,10.5,#ffffff
520,282,8.04,#ffffff
520,328,38.49,#ffffff
520,346,11.97,#ffffff
520,437,9.33,#ffffff
520,449,15.88,#ffffff
520,460,17.23,#ffffff
520,464,10.35,#ffffff
520,479,8.47,#ffffff
520,521,10.3,#ffffff
520,546,8.95,#ffffff
520,566,15.22,#ffffff
118,129,8.4,#ffffff
118,130,14.52,#ffffff
118,256,17.37,#ffffff
118,284,22.08,#ffffff
118,398,26.5,#ffffff
118,544,15.95,#ffffff
118,565,16.35,#ffffff
401,133,8.28,#ffffff
401,138,8.49,#ffffff
401,496,12.59,#ffffff
401,509,9.82,#ffffff
401,533,8.45,#ffffff
559,179,32.13,#ffffff
559,187,70.34,#ffffff
559,192,25.4,#ffffff
559,298,22.82,#ffffff
559,328,41.65,#ffffff
559,355,8.16,#ffffff
559,366,8.98,#ffffff
559,398,9.57,#ffffff
559,449,28.77,#ffffff
559,466,11.69,#ffffff
559,477,8.06,#ffffff
559,487,20.17,#ffffff
559,494,20.46,#ffffff
559,537,11.25,#ffffff
559,544,27.14,#ffffff
559,545,30.25,#ffffff
559,566,48.96,#ffffff
562,308,26.66,#ffffff
562,311,113.33,#ffffff
398,126,28.39,#ffffff
398,129,45.8,#ffffff
398,130,37.18,#ffffff
398,132,29.09,#ffffff
398,133,26.83,#ffffff
398,172,114.87,#ffffff
398,254,9.67,#ffffff
398,256,48.64,#ffffff
398,268,21.47,#ffffff
398,271,9.1,#ffffff
398,284,68.03,#ffffff
398,348,9.0,#ffffff
398,386,8.2,#ffffff
398,410,32.25,#ffffff
398,477,51.97,#ffffff
398,478,45.93,#ffffff
398,485,32.41,#ffffff
398,494,68.31,#ffffff
398,509,10.1,#ffffff
398,522,102.72,#ffffff
398,527,188.15,#ffffff
398,544,26.29,#ffffff
398,565,112.89,#ffffff
398,446,8.09,#ffffff
563,308,23.24,#ffffff
563,310,8.01,#ffffff
563,311,15.19,#ffffff
563,313,8.3,#ffffff
522,126,38.28,#ffffff
522,127,43.44,#ffffff
522,129,8.41,#ffffff
522,130,16.95,#ffffff
522,172,111.81,#ffffff
522,256,64.91,#ffffff
522,268,28.76,#ffffff
522,284,43.25,#ffffff
522,298,9.56,#ffffff
522,328,18.75,#ffffff
522,343,23.91,#ffffff
522,410,9.93,#ffffff
522,447,12.62,#ffffff
522,458,13.34,#ffffff
522,477,32.34,#ffffff
522,478,31.54,#ffffff
522,485,34.65,#ffffff
522,494,67.59,#ffffff
522,527,116.4,#ffffff
522,544,39.75,#ffffff
522,557,10.02,#ffffff
522,565,90.39,#ffffff
533,174,24.33,#ffffff
533,183,12.13,#ffffff
533,187,19.3,#ffffff
533,192,55.47,#ffffff
533,199,16.4,#ffffff
533,200,8.97,#ffffff
533,254,15.78,#ffffff
533,258,8.12,#ffffff
533,259,16.6,#ffffff
533,277,23.16,#ffffff
533,296,8.09,#ffffff
533,303,22.66,#ffffff
533,317,9.04,#ffffff
533,322,24.04,#ffffff
533,331,30.79,#ffffff
533,346,37.77,#ffffff
533,356,8.5,#ffffff
533,383,32.36,#ffffff
533,404,24.68,#ffffff
533,407,19.83,#ffffff
533,411,35.76,#ffffff
533,415,26.6,#ffffff
533,466,57.23,#ffffff
533,467,8.1,#ffffff
533,468,15.26,#ffffff
533,495,42.93,#ffffff
533,509,15.21,#ffffff
533,521,43.53,#ffffff
533,537,34.75,#ffffff
533,540,41.19,#ffffff
533,555,15.63,#ffffff
533,557,35.69,#ffffff
533,566,15.52,#ffffff
545,187,17.62,#ffffff
545,271,10.91,#ffffff
545,282,10.34,#ffffff
545,326,18.11,#ffffff
545,328,18.39,#ffffff
545,331,10.27,#ffffff
545,342,11.77,#ffffff
545,346,8.91,#ffffff
545,352,16.92,#ffffff
545,404,8.58,#ffffff
545,416,36.42,#ffffff
545,442,9.87,#ffffff
545,449,42.75,#ffffff
545,460,9.39,#ffffff
545,531,41.1,#ffffff
545,538,29.16,#ffffff
545,566,29.88,#ffffff
268,130,9.02,#ffffff
268,172,53.43,#ffffff
268,256,10.75,#ffffff
268,284,8.07,#ffffff
268,348,15.2,#ffffff
268,412,9.55,#ffffff
268,470,11.77,#ffffff
268,485,26.02,#ffffff
268,494,36.45,#ffffff
268,537,13.1,#ffffff
268,538,12.75,#ffffff
268,546,8.5,#ffffff
268,565,26.56,#ffffff
288,162,8.29,#ffffff
288,165,11.03,#ffffff
288,187,16.98,#ffffff
288,284,8.38,#ffffff
288,298,11.69,#ffffff
288,386,31.87,#ffffff
288,410,8.26,#ffffff
288,412,12.84,#ffffff
288,416,23.07,#ffffff
288,494,12.74,#ffffff
344,172,14.92,#ffffff
344,348,9.06,#ffffff
344,412,9.66,#ffffff
344,487,8.47,#ffffff
344,543,11.22,#ffffff
416,187,36.76,#ffffff
416,188,15.93,#ffffff
416,192,22.06,#ffffff
416,277,10.67,#ffffff
416,281,30.1,#ffffff
416,282,50.29,#ffffff
416,298,16.12,#ffffff
416,328,25.95,#ffffff
416,331,12.17,#ffffff
416,348,30.66,#ffffff
416,363,19.46,#ffffff
416,366,9.78,#ffffff
416,386,28.03,#ffffff
